Region	Country	State	City	Month	Day	Year	dt	temp	t_imp
North America	US	New York	New York City	2	13	1996	1996-02-13	18.3	18.3
North America	US	New York	New York City	2	14	1996	1996-02-14	32.3	32.3
North America	US	New York	New York City	2	15	1996	1996-02-15	32.4	32.4
North America	US	New York	New York City	2	16	1996	1996-02-16	28.4	28.4
North America	US	New York	New York City	2	17	1996	1996-02-17	26.8	26.8
North America	US	New York	New York City	2	18	1996	1996-02-18	29.7	29.7
North America	US	New York	New York City	2	19	1996	1996-02-19	28.9	28.9
North America	US	New York	New York City	2	20	1996	1996-02-20	43.8	43.8
North America	US	New York	New York City	2	21	1996	1996-02-21	48.7	48.7
North America	US	New York	New York City	2	22	1996	1996-02-22	47	47
North America	US	New York	New York City	2	23	1996	1996-02-23	47.1	47.1
North America	US	New York	New York City	2	24	1996	1996-02-24	49	49
North America	US	New York	New York City	2	25	1996	1996-02-25	53.5	53.5
North America	US	New York	New York City	2	26	1996	1996-02-26	52.7	52.7
North America	US	New York	New York City	2	27	1996	1996-02-27	47.2	47.2
North America	US	New York	New York City	2	28	1996	1996-02-28	48.9	48.9
North America	US	New York	New York City	2	29	1996	1996-02-29	33.1	33.1
North America	US	New York	New York City	3	1	1996	1996-03-01	29.2	29.2
North America	US	New York	New York City	3	2	1996	1996-03-02	33	33
North America	US	New York	New York City	3	3	1996	1996-03-03	33	33
North America	US	New York	New York City	3	4	1996	1996-03-04	26.4	26.4
North America	US	New York	New York City	3	5	1996	1996-03-05	43.2	43.2
North America	US	New York	New York City	3	6	1996	1996-03-06	43.4	43.4
North America	US	New York	New York City	3	7	1996	1996-03-07	33.7	33.7
North America	US	New York	New York City	3	8	1996	1996-03-08	24.6	24.6
North America	US	New York	New York City	3	9	1996	1996-03-09	19.7	19.7
North America	US	New York	New York City	3	10	1996	1996-03-10	25.2	25.2
North America	US	New York	New York City	3	11	1996	1996-03-11	32	32
North America	US	New York	New York City	3	12	1996	1996-03-12	39.9	39.9
North America	US	New York	New York City	3	13	1996	1996-03-13	46.1	46.1
North America	US	New York	New York City	3	14	1996	1996-03-14	51.8	51.8
North America	US	New York	New York City	3	15	1996	1996-03-15	51.6	51.6
North America	US	New York	New York City	3	16	1996	1996-03-16	43	43
North America	US	New York	New York City	3	17	1996	1996-03-17	41.1	41.1
North America	US	New York	New York City	3	18	1996	1996-03-18	47.5	47.5
North America	US	New York	New York City	3	19	1996	1996-03-19	42.5	42.5
North America	US	New York	New York City	3	20	1996	1996-03-20	44.3	44.3
North America	US	New York	New York City	3	21	1996	1996-03-21	42.9	42.9
North America	US	New York	New York City	3	22	1996	1996-03-22	39.8	39.8
North America	US	New York	New York City	3	23	1996	1996-03-23	37.4	37.4
North America	US	New York	New York City	3	24	1996	1996-03-24	41.6	41.6
North America	US	New York	New York City	3	25	1996	1996-03-25	48.9	48.9
North America	US	New York	New York City	3	26	1996	1996-03-26	53.4	53.4
North America	US	New York	New York City	3	27	1996	1996-03-27	38.8	38.8
North America	US	New York	New York City	3	28	1996	1996-03-28	36.5	36.5
North America	US	New York	New York City	3	29	1996	1996-03-29	35.7	35.7
North America	US	New York	New York City	3	30	1996	1996-03-30	45.1	45.1
North America	US	New York	New York City	3	31	1996	1996-03-31	47.1	47.1
North America	US	New York	New York City	4	1	1996	1996-04-01	46.9	46.9
North America	US	New York	New York City	4	2	1996	1996-04-02	46.9	46.9
North America	US	New York	New York City	4	3	1996	1996-04-03	46.5	46.5
North America	US	New York	New York City	4	4	1996	1996-04-04	47.9	47.9
North America	US	New York	New York City	4	5	1996	1996-04-05	44.2	44.2
North America	US	New York	New York City	4	6	1996	1996-04-06	47.3	47.3
North America	US	New York	New York City	4	7	1996	1996-04-07	41	41
North America	US	New York	New York City	4	8	1996	1996-04-08	39.2	39.2
North America	US	New York	New York City	4	9	1996	1996-04-09	38.2	38.2
North America	US	New York	New York City	4	10	1996	1996-04-10	40.1	40.1
North America	US	New York	New York City	4	11	1996	1996-04-11	50.2	50.2
North America	US	New York	New York City	4	12	1996	1996-04-12	64.2	64.2
North America	US	New York	New York City	4	13	1996	1996-04-13	51.9	51.9
North America	US	New York	New York City	4	14	1996	1996-04-14	46.1	46.1
North America	US	New York	New York City	4	15	1996	1996-04-15	45.4	45.4
North America	US	New York	New York City	4	16	1996	1996-04-16	49.5	49.5
North America	US	New York	New York City	4	17	1996	1996-04-17	46.4	46.4
North America	US	New York	New York City	4	18	1996	1996-04-18	53.6	53.6
North America	US	New York	New York City	4	19	1996	1996-04-19	57.1	57.1
North America	US	New York	New York City	4	20	1996	1996-04-20	57.8	57.8
North America	US	New York	New York City	4	21	1996	1996-04-21	65.4	65.4
North America	US	New York	New York City	4	22	1996	1996-04-22	64.1	64.1
North America	US	New York	New York City	4	23	1996	1996-04-23	64.2	64.2
North America	US	New York	New York City	4	24	1996	1996-04-24	56.3	56.3
North America	US	New York	New York City	4	25	1996	1996-04-25	61.8	61.8
North America	US	New York	New York City	4	26	1996	1996-04-26	59.1	59.1
North America	US	New York	New York City	4	27	1996	1996-04-27	56.9	56.9
North America	US	New York	New York City	4	28	1996	1996-04-28	57.9	57.9
North America	US	New York	New York City	4	29	1996	1996-04-29	57.4	57.4
North America	US	New York	New York City	4	30	1996	1996-04-30	53.6	53.6
North America	US	New York	New York City	5	1	1996	1996-05-01	54.7	54.7
North America	US	New York	New York City	5	2	1996	1996-05-02	60.1	60.1
North America	US	New York	New York City	5	3	1996	1996-05-03	55	55
North America	US	New York	New York City	5	4	1996	1996-05-04	53.4	53.4
North America	US	New York	New York City	5	5	1996	1996-05-05	54.7	54.7
North America	US	New York	New York City	5	6	1996	1996-05-06	50.2	50.2
North America	US	New York	New York City	5	7	1996	1996-05-07	NA	51.60769230769232
North America	US	New York	New York City	5	8	1996	1996-05-08	48.5	48.5
North America	US	New York	New York City	5	9	1996	1996-05-09	51.7	51.7
North America	US	New York	New York City	5	10	1996	1996-05-10	54.6	54.6
North America	US	New York	New York City	5	11	1996	1996-05-11	66	66
North America	US	New York	New York City	5	12	1996	1996-05-12	61.2	61.2
North America	US	New York	New York City	5	13	1996	1996-05-13	49.6	49.6
North America	US	New York	New York City	5	14	1996	1996-05-14	53.6	53.6
North America	US	New York	New York City	5	15	1996	1996-05-15	58	58
North America	US	New York	New York City	5	16	1996	1996-05-16	52.7	52.7
North America	US	New York	New York City	5	17	1996	1996-05-17	53.5	53.5
North America	US	New York	New York City	5	18	1996	1996-05-18	58.7	58.7
North America	US	New York	New York City	5	19	1996	1996-05-19	57.6	57.6
North America	US	New York	New York City	5	20	1996	1996-05-20	84.2	84.2
North America	US	New York	New York City	5	21	1996	1996-05-21	83	83
North America	US	New York	New York City	5	22	1996	1996-05-22	72.9	72.9
North America	US	New York	New York City	5	23	1996	1996-05-23	65.9	65.9
North America	US	New York	New York City	5	24	1996	1996-05-24	70.4	70.4
North America	US	New York	New York City	5	25	1996	1996-05-25	63.4	63.4
North America	US	New York	New York City	5	26	1996	1996-05-26	61	61
North America	US	New York	New York City	5	27	1996	1996-05-27	59.2	59.2
North America	US	New York	New York City	5	28	1996	1996-05-28	57.5	57.5
North America	US	New York	New York City	5	29	1996	1996-05-29	NA	58.400000000000006
North America	US	New York	New York City	5	30	1996	1996-05-30	57.4	57.4
North America	US	New York	New York City	5	31	1996	1996-05-31	58.5	58.5
North America	US	New York	New York City	6	1	1996	1996-06-01	NA	59.33529411764707
North America	US	New York	New York City	6	2	1996	1996-06-02	NA	60.72500000000001
North America	US	New York	New York City	6	3	1996	1996-06-03	59.7	59.7
North America	US	New York	New York City	6	4	1996	1996-06-04	63.1	63.1
North America	US	New York	New York City	6	5	1996	1996-06-05	65.9	65.9
North America	US	New York	New York City	6	6	1996	1996-06-06	NA	67.23076923076924
North America	US	New York	New York City	6	7	1996	1996-06-07	69.6	69.6
North America	US	New York	New York City	6	8	1996	1996-06-08	74.2	74.2
North America	US	New York	New York City	6	9	1996	1996-06-09	68.9	68.9
North America	US	New York	New York City	6	10	1996	1996-06-10	71.4	71.4
North America	US	New York	New York City	6	11	1996	1996-06-11	70.8	70.8
North America	US	New York	New York City	6	12	1996	1996-06-12	71.9	71.9
North America	US	New York	New York City	6	13	1996	1996-06-13	71.5	71.5
North America	US	New York	New York City	6	14	1996	1996-06-14	76.2	76.2
North America	US	New York	New York City	6	15	1996	1996-06-15	80.4	80.4
North America	US	New York	New York City	6	16	1996	1996-06-16	77.6	77.6
North America	US	New York	New York City	6	17	1996	1996-06-17	71.8	71.8
North America	US	New York	New York City	6	18	1996	1996-06-18	70.9	70.9
North America	US	New York	New York City	6	19	1996	1996-06-19	65.9	65.9
North America	US	New York	New York City	6	20	1996	1996-06-20	62.4	62.4
North America	US	New York	New York City	6	21	1996	1996-06-21	66	66
North America	US	New York	New York City	6	22	1996	1996-06-22	73.8	73.8
North America	US	New York	New York City	6	23	1996	1996-06-23	75.7	75.7
North America	US	New York	New York City	6	24	1996	1996-06-24	71.7	71.7
North America	US	New York	New York City	6	25	1996	1996-06-25	76.1	76.1
North America	US	New York	New York City	6	26	1996	1996-06-26	71.2	71.2
North America	US	New York	New York City	6	27	1996	1996-06-27	72.8	72.8
North America	US	New York	New York City	6	28	1996	1996-06-28	74	74
North America	US	New York	New York City	6	29	1996	1996-06-29	70	70
North America	US	New York	New York City	6	30	1996	1996-06-30	65.1	65.1
North America	US	New York	New York City	7	1	1996	1996-07-01	70.4	70.4
North America	US	New York	New York City	7	2	1996	1996-07-02	72.3	72.3
North America	US	New York	New York City	7	3	1996	1996-07-03	70.3	70.3
North America	US	New York	New York City	7	4	1996	1996-07-04	67.4	67.4
North America	US	New York	New York City	7	5	1996	1996-07-05	72.6	72.6
North America	US	New York	New York City	7	6	1996	1996-07-06	77.9	77.9
North America	US	New York	New York City	7	7	1996	1996-07-07	77.6	77.6
North America	US	New York	New York City	7	8	1996	1996-07-08	77.5	77.5
North America	US	New York	New York City	7	9	1996	1996-07-09	77	77
North America	US	New York	New York City	7	10	1996	1996-07-10	72.8	72.8
North America	US	New York	New York City	7	11	1996	1996-07-11	72.1	72.1
North America	US	New York	New York City	7	12	1996	1996-07-12	72.3	72.3
North America	US	New York	New York City	7	13	1996	1996-07-13	71.3	71.3
North America	US	New York	New York City	7	14	1996	1996-07-14	76.3	76.3
North America	US	New York	New York City	7	15	1996	1996-07-15	75.8	75.8
North America	US	New York	New York City	7	16	1996	1996-07-16	78.7	78.7
North America	US	New York	New York City	7	17	1996	1996-07-17	82.9	82.9
North America	US	New York	New York City	7	18	1996	1996-07-18	83	83
North America	US	New York	New York City	7	19	1996	1996-07-19	79.2	79.2
North America	US	New York	New York City	7	20	1996	1996-07-20	72.7	72.7
North America	US	New York	New York City	7	21	1996	1996-07-21	72.8	72.8
North America	US	New York	New York City	7	22	1996	1996-07-22	72.5	72.5
North America	US	New York	New York City	7	23	1996	1996-07-23	69.1	69.1
North America	US	New York	New York City	7	24	1996	1996-07-24	69.1	69.1
North America	US	New York	New York City	7	25	1996	1996-07-25	73.1	73.1
North America	US	New York	New York City	7	26	1996	1996-07-26	72.8	72.8
North America	US	New York	New York City	7	27	1996	1996-07-27	73.8	73.8
North America	US	New York	New York City	7	28	1996	1996-07-28	73.9	73.9
North America	US	New York	New York City	7	29	1996	1996-07-29	72.9	72.9
North America	US	New York	New York City	7	30	1996	1996-07-30	70.3	70.3
North America	US	New York	New York City	7	31	1996	1996-07-31	68.8	68.8
North America	US	New York	New York City	8	1	1996	1996-08-01	68	68
North America	US	New York	New York City	8	2	1996	1996-08-02	72.9	72.9
North America	US	New York	New York City	8	3	1996	1996-08-03	72.9	72.9
North America	US	New York	New York City	8	4	1996	1996-08-04	73.8	73.8
North America	US	New York	New York City	8	5	1996	1996-08-05	77	77
North America	US	New York	New York City	8	6	1996	1996-08-06	78.2	78.2
North America	US	New York	New York City	8	7	1996	1996-08-07	75.6	75.6
North America	US	New York	New York City	8	8	1996	1996-08-08	75.9	75.9
North America	US	New York	New York City	8	9	1996	1996-08-09	74.6	74.6
North America	US	New York	New York City	8	10	1996	1996-08-10	76.7	76.7
North America	US	New York	New York City	8	11	1996	1996-08-11	73.3	73.3
North America	US	New York	New York City	8	12	1996	1996-08-12	71.8	71.8
North America	US	New York	New York City	8	13	1996	1996-08-13	65.7	65.7
North America	US	New York	New York City	8	14	1996	1996-08-14	71.2	71.2
North America	US	New York	New York City	8	15	1996	1996-08-15	74.6	74.6
North America	US	New York	New York City	8	16	1996	1996-08-16	71.7	71.7
North America	US	New York	New York City	8	17	1996	1996-08-17	74	74
North America	US	New York	New York City	8	18	1996	1996-08-18	75.9	75.9
North America	US	New York	New York City	8	19	1996	1996-08-19	76.3	76.3
North America	US	New York	New York City	8	20	1996	1996-08-20	74.8	74.8
North America	US	New York	New York City	8	21	1996	1996-08-21	73.7	73.7
North America	US	New York	New York City	8	22	1996	1996-08-22	77.3	77.3
North America	US	New York	New York City	8	23	1996	1996-08-23	81.3	81.3
North America	US	New York	New York City	8	24	1996	1996-08-24	78.1	78.1
North America	US	New York	New York City	8	25	1996	1996-08-25	74.8	74.8
North America	US	New York	New York City	8	26	1996	1996-08-26	78.1	78.1
North America	US	New York	New York City	8	27	1996	1996-08-27	77.6	77.6
North America	US	New York	New York City	8	28	1996	1996-08-28	72.2	72.2
North America	US	New York	New York City	8	29	1996	1996-08-29	74.3	74.3
North America	US	New York	New York City	8	30	1996	1996-08-30	74.9	74.9
North America	US	New York	New York City	8	31	1996	1996-08-31	74.4	74.4
North America	US	New York	New York City	9	1	1996	1996-09-01	72.2	72.2
North America	US	New York	New York City	9	2	1996	1996-09-02	78.4	78.4
North America	US	New York	New York City	9	3	1996	1996-09-03	80.2	80.2
North America	US	New York	New York City	9	4	1996	1996-09-04	79.2	79.2
North America	US	New York	New York City	9	5	1996	1996-09-05	79.1	79.1
North America	US	New York	New York City	9	6	1996	1996-09-06	75.1	75.1
North America	US	New York	New York City	9	7	1996	1996-09-07	76.6	76.6
North America	US	New York	New York City	9	8	1996	1996-09-08	74	74
North America	US	New York	New York City	9	9	1996	1996-09-09	77.3	77.3
North America	US	New York	New York City	9	10	1996	1996-09-10	80.7	80.7
North America	US	New York	New York City	9	11	1996	1996-09-11	74.5	74.5
North America	US	New York	New York City	9	12	1996	1996-09-12	70.4	70.4
North America	US	New York	New York City	9	13	1996	1996-09-13	66.7	66.7
North America	US	New York	New York City	9	14	1996	1996-09-14	66.4	66.4
North America	US	New York	New York City	9	15	1996	1996-09-15	67.4	67.4
North America	US	New York	New York City	9	16	1996	1996-09-16	68.7	68.7
North America	US	New York	New York City	9	17	1996	1996-09-17	63.5	63.5
North America	US	New York	New York City	9	18	1996	1996-09-18	60.6	60.6
North America	US	New York	New York City	9	19	1996	1996-09-19	66.6	66.6
North America	US	New York	New York City	9	20	1996	1996-09-20	67.3	67.3
North America	US	New York	New York City	9	21	1996	1996-09-21	69.7	69.7
North America	US	New York	New York City	9	22	1996	1996-09-22	66.3	66.3
North America	US	New York	New York City	9	23	1996	1996-09-23	62.2	62.2
